model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
S11,S,32,4,32,18,0.500000,"[0,4,11,13,19,21,23,31,38,53,54,57,59,60,63,64,74,79]","[507,435,460,186]|[472,516,159,308]|[474,311,508,480]|[593,32,5,171]|[509,187,309,635]|[248,107,88,33]|[459,473,108,425]|[310,506,109,188]"
S12,S,32,4,32,18,0.500000,"[1,6,7,21,24,27,33,36,38,45,47,48,53,54,56,68,71,77]","[63,53,52,620]|[453,376,221,452]|[575,365,307,62]|[451,389,544,391]|[574,195,388,390]|[434,9,220,219]|[289,170,290,387]|[269,424,573,10]"
S13,S,32,5,32,18,0.481481,"[0,2,6,9,15,20,27,32,36,37,41,43,45,52,57,72,73,79]","[50,79,51,348]|[18,417,360,578]|[458,78,299,120]|[362,165,350,166]|[330,361,259,634]|[4,584,258,364]|[77,300,363,416]|[3,349,218,288]"
S14,S,32,5,32,18,0.481481,"[7,8,9,12,17,25,27,28,29,37,48,49,50,54,57,72,77,79]","[619,217,204,65]|[577,433,61,618]|[386,633,225,385]|[234,226,137,205]|[457,76,66,75]|[401,64,203,298]|[632,202,297,392]|[101,576,102,206]"
S15,S,32,5,32,18,0.481481,"[0,2,7,10,17,19,29,35,37,41,50,54,56,61,63,69,70,77]","[2,562,296,564]|[136,432,504,488]|[156,60,553,155]|[58,16,59,286]|[563,83,233,329]|[158,285,84,565]|[617,450,505,400]|[82,157,284,17]"
S16,S,32,6,32,19,0.500000,"[7,12,13,16,20,22,24,25,28,32,34,35,46,51,57,65,67,71,74]","[412,540,99,524]|[572,56,274,525]|[456,275,179,164]|[276,194,57,374]|[257,539,373,224]|[130,162,538,201]|[163,411,100,283]|[106,129,592,180]"
S17,S,32,6,32,19,0.500000,"[0,6,9,12,14,16,18,20,27,29,33,35,42,43,46,56,58,62,67]","[147,449,149,48]|[1,371,267,468]|[49,161,281,128]|[282,341,112,498]|[347,148,499,73]|[98,216,232,346]|[74,268,537,150]|[340,467,372,500]"
S18,S,32,8,32,20,0.500000,"[1,3,5,10,12,13,21,24,26,38,41,42,43,44,46,51,58,65,67,69]","[409,169,306,354]|[105,104,8,305]|[410,41,552,369]|[370,355,536,193]|[81,97,338,345]|[523,26,337,211]|[212,356,27,328]|[466,465,168,339]"
S19,S,32,11,32,22,0.523810,"[0,3,5,9,10,18,19,20,22,23,24,26,33,43,44,48,58,62,64,65,76,77]","[210,515,25,24]|[160,185,72,266]|[344,80,265,178]|[40,464,353,497]|[514,384,209,145]|[610,616,609,513]|[0,352,146,154]|[522,177,153,192]"
S20,S,32,24,24,24,0.000000,"[12,18,19,22,23,25,26,30,32,33,34,35,38,42,46,51,56,62,64,65,70,71,75,76]","[264,448,600,200]|[208,280,240,512]|[521,241,569,184]|[571,256,144,601]|[273,560,176,272]|[608,570,152,568]|[561,408,520,368]|[96,336,496,304]"
